timestamp,source_file,feedback_text,category,llm_confidence,neighbour_agreement,final_confidence,rationale,flagged_keywords,needs_review
2026-09-19T21:14:00,ilovepdf_merged.pdf,How would you rate the overall product quality? 5 How do you feel about the texture and application? 5 How would you rate the fragrance? 5 How effective was the product? 5 How do you feel about the product packaging? 5 Was the product value for money? 4 How was your overall experience? 5 Very pleasant application and great overall quality. I would buy it again. Would you recommend this product to others? Recommendation: Yes,Excellent,0.9,0.0,0.65,"The customer gave the highest rating in every category, used positive language ('Very pleasant application', 'great overall quality'), and explicitly stated they would buy it again and recommend it to others.","Very pleasant application, great overall quality, Would buy it again, Recommendation: Yes",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,"How would you rate the overall product quality? 4 How do you feel about the texture and application? 3 How would you rate the fragrance? 5 How effective was the product? 4 How do you feel about the product packaging? 4 Was the product value for money? 4 How was your overall experience? 4 I liked the fragrance and results, although the texture could be slightly better. Would you recommend this product to others? Recommendation: Yes",Good,0.8,1.0,0.9,"The customer is generally satisfied with the product, rating it 4 out of 5 in several areas and recommending it to others. While they mention a minor issue with the texture, their overall experience was positive.","liked, fragrance, results, recommend this product",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,"How would you rate the overall product quality? 1 How do you feel about the texture and application? 3 How would you rate the fragrance? 2 How effective was the product? 1 How do you feel about the product packaging? 3 Was the product value for money? 1 How was your overall experience? 2 Unfortunately, the product caused disappointment and did not deliver the expected results. Would you recommend this product to others? Recommendation: No",Poor,0.9,0.0,0.65,"The customer explicitly states that the product 'caused disappointment' and 'did not deliver the expected results', which indicates a strong negative experience.","disappointment, did not deliver the expected results",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,How would you rate the overall product quality? 4 How do you feel about the texture and application? 5 How would you rate the fragrance? 3 How effective was the product? 5 How do you feel about the product packaging? 4 Was the product value for money? 5 How was your overall experience? 5 The serum is easy to apply and made my skin feel fresh. Good value for money. Would you recommend this product to others? Recommendation: Yes,Excellent,0.9,0.67,0.85,"The customer gave high ratings across all categories, with an overall experience rating of 5 and a recommendation of 'Yes'. They also mention that the product is 'good value for money' and their skin feels 'fresh'.","easy to apply, made my skin feel fresh, good value for money",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,"How would you rate the overall product quality? 3 How do you feel about the texture and application? 2 How would you rate the fragrance? 4 How effective was the product? 3 How do you feel about the product packaging? 3 Was the product value for money? 3 How was your overall experience? 3 The product is average. The fragrance is good, but application could be improved. Would you recommend this product to others? Recommendation: No",Need Improvements,0.8,0.0,0.6,"The customer's overall rating and feedback indicate a neutral experience with some areas for improvement, particularly in application.","average product, fragrance is good but application could be improved",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,How would you rate the overall product quality? 5 How do you feel about the texture and application? 4 How would you rate the fragrance? 4 How effective was the product? 5 How do you feel about the product packaging? 5 Was the product value for money? 5 How was your overall experience? 5 A reliable skincare product with excellent packaging and visible improvement. Would you recommend this product to others? Recommendation: Yes,Excellent,0.9,0.67,0.85,"The customer gave high ratings across all categories, used positive language ('excellent', 'visible improvement'), and explicitly stated they would recommend the product.","reliable skincare product, excellent packaging, visible improvement",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,"How would you rate the overall product quality? 4 How do you feel about the texture and application? 4 How would you rate the fragrance? 2 How effective was the product? 4 How do you feel about the product packaging? 4 Was the product value for money? 4 How was your overall experience? 4 The serum works well, but I did not enjoy the fragrance. Would you recommend this product to others? Recommendation: Yes",Good,0.8,0.67,0.8,"The customer gave high ratings across all categories and mentioned that the serum 'works well', but had a minor complaint about the fragrance, which didn't deter them from recommending the product.","works well, did not enjoy the fragrance",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,"How would you rate the overall product quality? 2 How do you feel about the texture and application? 5 How would you rate the fragrance? 4 How effective was the product? 2 How do you feel about the product packaging? 5 Was the product value for money? 2 How was your overall experience? 2 The packaging and texture are good, but effectiveness and value were disappointing. Would you recommend this product to others? Recommendation: No",Poor,0.9,0.0,0.65,"The customer's overall rating is low (average of 2.5/5), and they explicitly state that the effectiveness and value were 'disappointing'. They also do not recommend the product to others.","disappointing, not recommend",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,How would you rate the overall product quality? 5 How do you feel about the texture and application? 5 How would you rate the fragrance? 4 How effective was the product? 5 How do you feel about the product packaging? 4 Was the product value for money? 5 How was your overall experience? 5 Excellent application experience with strong results. Highly satisfied overall. Would you recommend this product to others? Recommendation: Yes,Excellent,0.9,0.0,0.65,"The customer gave high ratings across the board, used positive language like 'strong results' and 'highly satisfied', and explicitly stated they would recommend the product.","Excellent application experience with strong results, Highly satisfied overall, Would you recommend this product to others? Recommendation: Yes",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,"How would you rate the overall product quality? 3 How do you feel about the texture and application? 4 How would you rate the fragrance? 3 How effective was the product? 4 How do you feel about the product packaging? 4 Was the product value for money? 3 How was your overall experience? 4 I had a reasonably good experience, though the results could be more consistent. Would you recommend this product to others? Recommendation: Yes",Good,0.8,1.0,0.9,"The customer's ratings are generally positive (average rating of 3.5/5), and they mention having a 'reasonably good experience' with some minor reservations about the product's consistency.","reasonably good experience, results could be more consistent",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,How would you rate the overall product quality? 2 How do you feel about the texture and application? 3 How would you rate the fragrance? 2 How effective was the product? 2 How do you feel about the product packaging? 3 Was the product value for money? 2 How was your overall experience? 2 The product felt ordinary and did not justify the price for me. Would you recommend this product to others? Recommendation: No,Poor,0.9,0.0,0.65,"The customer gave low ratings across multiple categories, including overall quality, fragrance, effectiveness, and value for money. They explicitly stated that the product 'did not justify the price' and would not recommend it to others.","ordinary, did not justify the price, would not recommend this product",False
2026-09-19T21:14:00,ilovepdf_merged.pdf,How would you rate the overall product quality? 4 How do you feel about the texture and application? 5 How would you rate the fragrance? 5 How effective was the product? 4 How do you feel about the product packaging? 5 Was the product value for money? 4 How was your overall experience? 5 Lovely texture and fragrance. The product feels premium and performs well. Would you recommend this product to others? Recommendation: Yes,Excellent,0.9,0.0,0.65,"The customer gave high ratings across the board, used positive language like 'Lovely texture and fragrance', and explicitly stated they would recommend the product.","Lovely texture and fragrance, premium and performs well, Would you recommend this product to others? Recommendation: Yes",False
